source,review_id,group_id,studies,zero_cell_study_count,zero_cell_study_fraction,canonical_continuity_correction_rule,sensitivity_continuity_correction_rule,canonical_sensitivity,zero_cell_triggered_sensitivity,absolute_sensitivity_difference,canonical_specificity,zero_cell_triggered_specificity,absolute_specificity_difference,canonical_information_bits_at_20_percent,zero_cell_triggered_information_bits_at_20_percent,absolute_information_bits_at_20_percent_difference,optimizer_converged,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,optimizer_selected_log_l00_distance_to_lower_bound,optimizer_selected_log_l00_in_1e_6_to_1e_4_ambiguity_band,optimizer_selected_log_l11_distance_to_lower_bound,optimizer_selected_log_l11_in_1e_6_to_1e_4_ambiguity_band,optimizer_any_tied_solution_cholesky_diagonal_at_lower_bound
PMC Open Access,PMC:PMC12247473,pmc open access:PMC12247473:Tab1:table-1-major-characteristics-of-included-studies:1:overall,10,4,0.4,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7617308349298291,0.7662269495060425,0.004496114576213461,0.8928019122200039,0.903605467544538,0.010803555324534031,0.2403190949740341,0.25576497525804825,0.015445880284014168,True,32,3.5527137003920156e-07,8.881784152372424e-08,0.0,0.0,8.881784152372424e-08,-0.88860997498331,-1.0340087571714272,-8.0,False,True,False,True,1e-06,7,7,minus1_minus2_minus1,6,6.013776922418437,0.0,3.552713678800501e-15,,2.940263410522448e-08,8.271926477121383e-10,6.590717527288348e-09,False,True,3.552713678800501e-15,3.1719216142533924e-10,1.5512924278482387e-10,False,False,False,False,numerically_equivalent,7.11139002501669,False,0.0,False,True
PMC Open Access,PMC:PMC12299215,pmc open access:PMC12299215:medicina-61-01308-t001:table-1-characteristics-of-the-included-studies:1:overall,8,1,0.125,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8577625810319273,0.8667344904433351,0.008971909411407797,0.909174211425892,0.914726330293273,0.00555211886738094,0.33258680283584197,0.34797405398725034,0.015387251151408377,True,23,1.0658141101176046e-06,0.0,1.776356830474485e-07,0.0,1.776356830474485e-07,-0.10781384898223448,-0.5700591069426176,-8.0,False,True,False,True,1e-06,7,7,lower_zero_lower,4,8.469050313150227,0.0,0.0,,1.580957587066223e-13,2.445189828392813e-09,1.4928680514003645e-09,False,True,1.7763568394002505e-15,4.0994874161981443e-10,4.535993802790017e-11,False,False,False,False,numerically_equivalent,7.892186151017765,False,0.0,False,True
PMC Open Access,PMC:PMC12308927,pmc open access:PMC12308927:Tab3:table-3-data-on-histopathological-accuracy:1:overall,10,8,0.8,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9591997816768145,0.9608747210994882,0.0016749394226737158,0.4992114610991481,0.514553071664124,0.015341610564975905,0.12599645847735164,0.13404061621066465,0.008044157733313018,True,33,0.0,0.0,0.0,0.0,0.0,-0.6816010941877221,-1.0201937034665898,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,9.824887175846072,0.0,3.552713678800501e-15,,1.4110067780848112e-08,6.48996908436672e-08,6.044947775674103e-08,False,True,1.4210854715202004e-14,1.1720069359455465e-09,1.1108261976922051e-08,False,False,False,False,tiny_boundary_refinement,7.318398905812278,False,0.0,False,True
PMC Open Access,PMC:PMC12401319,pmc open access:PMC12401319:T1:table-1-basic-characteristics-of-included-studies:1:overall,16,4,0.25,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8141749772464385,0.8185213738996563,0.004346396653217788,0.8189397112973035,0.8258411359925473,0.006901424695243796,0.20603704083258173,0.21460018734804132,0.008563146515459585,True,12,3.5527137003920156e-07,3.5527137003920156e-07,0.0,-3.5527136806704924e-07,3.5527137003920156e-07,-1.0975052891397454,0.5285741080935918,-0.35773663216693585,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,14.322596775007778,7.105427357601002e-15,7.105427357601002e-15,1.2512855337451416,1.2512855396932459,0.010114333283473553,0.010308494697015558,True,True,1.2512855337451345,0.010114332163523865,0.010308492390519675,True,True,True,True,material_alternative_basin,6.902494710860255,False,7.642263367833064,False,False
PMC Open Access,PMC:PMC12417917,pmc open access:PMC12417917:table-1:table-1-features-of-included-studies:1:overall,12,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6528786772645488,0.6628771175907772,0.00999844032622832,0.8401346200067956,0.8465954973045007,0.006460877297705059,0.1309417212600265,0.14052566357634266,0.009583942316316152,True,27,1.0658141101176046e-06,1.7763568403352462e-07,8.881784250980039e-08,0.0,1.7763568403352462e-07,-0.263667608607983,-1.1148267569061128,-8.0,False,True,False,True,1e-06,7,7,empirical,0,7.93778815448951,0.0,1.7763568394002505e-15,1.6122004531382572e-07,16.27702994659731,0.06531903523222837,0.00325774584488836,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.736332391392017,False,0.0,False,True
PMC Open Access,PMC:PMC12432652,pmc open access:PMC12432652:t3:table-3-technical-characteristics-and-diagnostic-criteria-of-semi-quantitative-s:1:overall,5,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8490862249402711,0.864466464258152,0.015380239317880906,0.7288746629024867,0.732561214974788,0.0036865520723012857,0.16576424465019962,0.17803634652905512,0.012272101878855496,True,32,2.30926390525481e-06,8.881784201676231e-08,-8.881784201676231e-08,0.0,8.881784201676231e-08,-0.2023767144631975,-0.3445838966438134,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,0.22320640737489228,0.0,0.0,,3.3306690738754696e-14,1.5639830541758215e-09,1.0304338493583032e-09,False,True,1.4654943925052066e-14,9.570215731002918e-10,3.6992964247417603e-11,False,False,False,False,numerically_equivalent,7.797623285536803,False,0.0,False,True
PMC Open Access,PMC:PMC12484157,pmc open access:PMC12484157:tab1:table-1-the-baseline-characteristics-of-identified-studies-and-involved-patients:1:overall,24,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7424062665191921,0.7461678790994785,0.0037616125802863998,0.6832580554145385,0.6888544751389517,0.00559641972441316,0.08677546916616785,0.09080592378913277,0.0040304546229649185,True,10,7.10542732189794e-07,3.55271366094897e-07,0.0,7.10542732189794e-07,7.10542732189794e-07,-0.587562714918749,0.209016788475032,-0.6892953421525319,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,7.650877556317887,2.1316282072803006e-14,1.0658141036401503e-14,,6.750155989720952e-14,4.767912731296065e-10,2.8520917849661487e-09,False,True,4.618527782440651e-14,3.4842906337928525e-10,2.477116067822749e-09,False,False,False,False,numerically_equivalent,7.412437285081251,False,7.310704657847468,False,False
PMC Open Access,PMC:PMC12502119,pmc open access:PMC12502119:t0001:table-1-baseline-characteristics-of-included-studies:1:overall,20,1,0.05,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7717312973006966,0.7766869288473495,0.0049556315466529055,0.8433139589635005,0.8488236021113971,0.005509643147896592,0.198981024389795,0.20687495928416216,0.007893934894367155,True,7,8.881784201676232e-07,0.0,-1.776356839102651e-07,-8.881784201676232e-07,8.881784201676232e-07,-0.4112035056429328,-0.05305472572941325,-0.3671081924245013,False,False,False,False,1e-06,7,7,empirical,0,14.505118339557324,8.881784197001252e-15,8.881784197001252e-15,,4.263256414560601e-14,7.992402295542433e-10,1.833140861329241e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.588796494357068,False,7.632891807575499,False,False
PMC Open Access,PMC:PMC12505528,pmc open access:PMC12505528:TB1:table-1-baseline-characteristics-of-included-studies:1:overall,47,9,0.19148936170212766,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.812524289881935,0.8162263733022957,0.0037020834203607134,0.8149966114804641,0.8228227496574714,0.00782613817700728,0.2018054199624853,0.21055901805333785,0.008753598090852549,True,9,1.421085464379588e-06,1.421085464379588e-06,0.0,0.0,1.421085464379588e-06,-0.5412761490765408,-0.16557086928477058,-0.0013423175842710734,False,False,False,False,1e-06,7,7,one_zero_one,3,54.72703057846999,8.526512829121202e-14,8.526512829121202e-14,19.261653172147106,19.261653172147106,0.03669989267995266,0.0006398220891885575,True,True,4.192202140984591e-13,1.5849841439319334e-09,2.4749191585016206e-10,False,False,False,False,numerically_equivalent,7.458723850923459,False,7.998657682415729,False,False
PMC Open Access,PMC:PMC12568919,pmc open access:PMC12568919:Tab3:table-3-summary-of-performance-of-mri-derived-radiomics-model:1:overall,12,2,0.16666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7259594093182034,0.7410422271041139,0.015082817785910585,0.8769113891706632,0.8840279826098947,0.007116593439231433,0.2010984167289523,0.21750580009760512,0.016407383368652828,True,7,0.0,0.0,0.0,0.0,0.0,0.012088425678598701,-0.3659876864190907,-0.03069758117852628,False,False,False,False,1e-06,7,7,empirical,0,17.9012580969353,3.552713678800501e-15,3.552713678800501e-15,5.078729508944608,5.078729508944608,0.03369993539027749,0.0009499658407270406,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.012088425678598,False,7.969302418821473,False,False
PMC Open Access,PMC:PMC12596863,pmc open access:PMC12596863:j_med-2025-1320_tab_001:table-1-basic-characteristics-and-diagnostic-parameters-of-the-13-studies:1:overall,13,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8261839286667071,0.8321325285519903,0.005948599885283179,0.8216770894857773,0.8253185591552133,0.003641469669436015,0.21634116826884847,0.22350197228490848,0.007160804016060007,True,7,1.776356830474485e-07,0.0,0.0,1.776356830474485e-07,1.776356830474485e-07,-0.8762111646049331,0.18387777787561996,-0.5339552902513908,False,False,False,False,1e-06,7,7,empirical,0,2.4987350881553247,3.552713678800501e-15,1.7763568394002505e-15,,1.5987211554602254e-14,8.752322200322737e-10,3.2699731811192123e-10,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.123788835395067,False,7.466044709748609,False,False
PMC Open Access,PMC:PMC12653470,pmc open access:PMC12653470:jcm-14-08177-t002:table-2-treatment-protocols-response-definitions-and-individual-study-diagnostic:1:overall,6,1,0.16666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8341153959333462,0.8429424680050485,0.008827072071702302,0.7617651159563091,0.7696526916526214,0.007887575696312266,0.17719834724246822,0.18826421621428036,0.011065868971812137,True,36,1.154631952627405e-06,8.881784250980039e-08,8.881784201676231e-08,0.0,8.881784250980039e-08,-1.271570031734655,0.09298335982643638,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,0.5123970538973337,0.0,8.881784197001252e-16,0.19559547730818938,0.19559547730818938,0.008811549839716881,0.00012718380507770188,True,True,2.991829006759872e-11,1.2077135447263743e-07,2.925463982172971e-09,False,False,False,False,tiny_boundary_refinement,6.7284299682653455,False,0.0,False,True
PMC Open Access,PMC:PMC12665772,pmc open access:PMC12665772:T2:table-2-characteristics-and-biomarker-assessment-of-included-studies:1:overall,15,4,0.26666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.749828615804703,0.7558203404600733,0.005991724655370345,0.7992328726802036,0.8058084694295751,0.006575596749371471,0.15276348421457825,0.16060152185797028,0.007838037643392026,True,9,3.5527136806704924e-07,-3.5527136806704924e-07,-3.5527136806704924e-07,3.55271366094897e-07,3.5527136806704924e-07,-0.49019577721391383,0.25745398926530155,-0.5708489882758186,False,False,False,False,1e-06,7,7,empirical,0,17.9149905776582,3.907985046680551e-14,3.552713678800501e-15,0.7265042622136555,0.7265042622136555,0.02695993579132694,0.004304429198788595,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.509804222786086,False,7.429151011724182,False,False
PMC Open Access,PMC:PMC12702517,pmc open access:PMC12702517:T3:table-3-diagnostic-summary-estimates-of-etco-2-for-the-studies-included-in-meta-:1:overall,8,4,0.5,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9260722105714168,0.9270872314038336,0.0010150208324168908,0.8655906362119745,0.8672556748142156,0.001665038602241098,0.3406277878255594,0.343522093921353,0.0028943060957936084,True,8,0.0,0.0,0.0,0.0,0.0,0.10316828616764812,0.032355033207027775,-0.26251136303891415,False,False,False,False,1e-06,7,7,one_zero_one,3,11.934820930125191,7.105427357601002e-15,0.0,,1.7763568394002505e-14,3.305382634266607e-09,6.629473636721173e-10,False,True,1.7763568394002505e-15,1.3296674872265157e-09,2.8106583727094403e-10,False,False,False,False,numerically_equivalent,8.103168286167648,False,7.737488636961086,False,False
PMC Open Access,PMC:PMC12702728,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,17,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9272199078382221,0.9336713298983607,0.006451422060138601,0.9382469916915871,0.9426101448419375,0.004363153150350407,0.44362988068085946,0.45858524652420396,0.014955365843344504,True,15,3.5527136806704924e-07,-3.5527136806704924e-07,0.0,-3.5527136806704924e-07,3.5527136806704924e-07,0.4742636726010903,1.4222244182225614,-0.16457894353444238,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,30.605408697171292,0.0,0.0,6.614632579499975,6.614632579499975,0.02486456519117597,0.00270800242942848,True,True,2.0605739337042905e-13,1.5083106985613881e-09,3.5157576849798033e-10,False,False,False,False,numerically_equivalent,8.47426367260109,False,7.835421056465558,False,False
PMC Open Access,PMC:PMC12734481,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,11,4,0.36363636363636365,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9171852157623782,0.9208497803830451,0.003664564620666888,0.9609483581036993,0.9624018023342847,0.0014534442305854656,0.47758492622962867,0.4847543478983885,0.0071694216687598344,True,29,5.329070550588023e-07,-8.881784152372424e-08,-8.881784152372424e-08,0.0,8.881784152372424e-08,-0.7681972574436179,0.7609809486190134,-8.0,False,True,False,True,1e-06,7,7,minus1_plus2_minus1,5,7.730642858503821,8.881784197001252e-16,8.881784197001252e-16,,1.0221778978802831e-10,1.770468327499941e-09,5.151811088843772e-09,False,True,-8.881784197001252e-16,1.2550427364033112e-10,1.2578815766772777e-10,False,False,False,False,numerically_equivalent,7.231802742556382,False,0.0,False,True
PMC Open Access,PMC:PMC12766350,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,9,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7092525912159077,0.7128019693713251,0.0035493781554174486,0.8386335289666801,0.841289620076571,0.0026560911098909568,0.1588236981926453,0.1628003514864459,0.003976653293800592,True,8,0.0,0.0,0.0,0.0,0.0,-0.05513422976731052,-0.27604394750363775,-0.8432375718622601,False,False,False,False,1e-06,7,7,zero_zero_zero,2,5.1090014715739045,3.552713678800501e-15,0.0,,1.0658141036401503e-14,1.1617318218526407e-10,5.342082332049358e-11,False,True,-3.552713678800501e-15,2.6232571670448124e-11,3.243616486514611e-11,False,False,False,False,numerically_equivalent,7.944865770232689,False,7.15676242813774,False,False
PMC Open Access,PMC:PMC12780560,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,20,2,0.1,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8397321519685818,0.8474164478444045,0.007684295875822755,0.848642085179838,0.8532493655235623,0.004607280343724374,0.2498960677459519,0.26008919892566373,0.010193131179711823,True,11,5.329070521005739e-07,5.329070521005739e-07,-1.7763568403352462e-07,-3.5527137003920156e-07,5.329070521005739e-07,-0.2928031634045625,0.3091976052638508,-1.1414897143389406,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,14.031976337093381,1.0658141036401503e-14,1.0658141036401503e-14,0.7842222210776324,0.7842222210776324,5.3263345679233076e-05,0.007513878255057227,True,True,1.7763568394002505e-15,7.179632444120898e-10,3.7474734426723444e-10,False,False,False,False,numerically_equivalent,7.707196836595437,False,6.858510285661059,False,False
PMC Open Access,PMC:PMC12796788,pmc open access:PMC12796788:tbl2:table-2-summary-of-studies-on-ml-and-dl-models-for-ligament-injury-diagnosis:1:overall,22,4,0.18181818181818182,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8841150297578885,0.8886204396224532,0.004505409864564713,0.8994645614740009,0.9018319855417528,0.002367424067751922,0.342534661215699,0.3497060847733857,0.00717142355768674,True,8,7.105427361340985e-07,-7.105427361340985e-07,0.0,-7.105427361340985e-07,7.105427361340985e-07,0.23352630652052978,0.07343100812136802,-0.1972992541439488,False,False,False,False,1e-06,7,7,empirical,0,35.26304999424467,7.105427357601002e-15,7.105427357601002e-15,,3.126388037344441e-13,3.2528449933622028e-09,6.722495782263138e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,8.23352630652053,False,7.802700745856051,False,False
PMC Open Access,PMC:PMC12822264,pmc open access:PMC12822264:Tab3:table-3-characteristics-of-junior-doctors-trauma-x-ray-interpretation:1:overall,6,2,0.3333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6141854325198606,0.6189766213491134,0.004791188829252779,0.9361922955639583,0.9463954948582731,0.010203199294314791,0.2001997429102897,0.21708604196175524,0.016886299051465548,True,30,5.329070550588023e-07,0.0,0.0,0.0,0.0,0.40016778718926627,-0.20916898702310333,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,8.183343412109204,0.0,0.0,,1.971756091734278e-13,5.254981116920021e-09,6.2915528342699645e-09,False,True,4.618527782440651e-14,2.682722488600575e-09,3.0838427367285703e-09,False,False,False,False,numerically_equivalent,8.400167787189266,False,0.0,False,True
